id,commit_id,commit_url,owner,repo,sha,source_id,text_id,sentence_id,source,source_url,artifact_kind,artifact_number,class_name,text,sentence,run_labels,final_labels
42645850_6_2_8,42645850,https://github.com/spring-projects/spring-boot/commit/ad8f14e7855aaf71063f6ae200064c6c6185be00,spring-projects,spring-boot,ad8f14e7855aaf71063f6ae200064c6c6185be00,6,2,8,PULL_REQUEST,https://github.com/spring-projects/spring-boot/pull/51549#body,pr_info_body,51549.0,,"Fixes #45377

Hi team,

This PR addresses an issue where custom ServerWebExchangeFirewall configurations are lost when running reactive applications on Cloud Foundry.

What was happening?
When VCAP_APPLICATION is present, CloudFoundryReactiveActuatorAutoConfiguration used a BeanPostProcessor (WebFilterChainPostProcessor) to wrap WebFilterChainProxy.

The trouble with that approach is that instantiating a new WebFilterChainProxy creates a fresh instance with its private firewall field defaulting to new StrictServerWebExchangeFirewall(). As a result:

Any custom ServerWebExchangeFirewall bean declared by the user was discarded.
Direct customizations (e.g. calling setFirewall(...) on the proxy) were also lost.
Incoming requests were evaluated by the new proxy's strict firewall at the perimeter, rejecting valid requests that rely on customized firewall rules (like matrix parameters or specific URI encodings).
The Fix
Following @wilkinsona's suggestion in #45377, we aligned the reactive configuration with how the servlet side already handles this in IgnoredCloudFoundryPathsWebSecurityConfiguration:

Removed WebFilterChainPostProcessor.
Added a dedicated @Order(-1) SecurityWebFilterChain bean matching /cloudfoundryapplication/** with permitAll(), csrf.disable(), and CORS configuration.
This allows Spring Security's native ServerHttpSecurityConfiguration to create and keep the single WebFilterChainProxy. Cloud Foundry routes are given higher precedence to bypass authentication, while the rest of the application's security configuration and the user's custom firewall remain completely untouched.

How this was verified
Added regression tests in CloudFoundryReactiveActuatorAutoConfigurationTests:

customFirewallBeanIsPreserved: Asserts that a custom ServerWebExchangeFirewall @Bean stays on WebFilterChainProxy.
directlyConfiguredFirewallIsPreserved: Asserts that firewalls set directly via proxy.setFirewall(...) in a post-processor survive.
customFirewallIsInvokedOnRequests: Verifies runtime execution of firewall.getFirewalledExchange(...).
userSecurityWebFilterChainIsPreserved: Confirms that user-defined SecurityWebFilterChain beans coexist alongside the Cloud Foundry chain with correct ordering.
Ran:

bash
./gradlew :module:spring-boot-cloudfoundry:test
./gradlew :module:spring-boot-cloudfoundry:check
All reactive tests, servlet tests, checkstyle, and Spring JavaFormat checks pass cleanly.

Contributor Checklist
 Signed-off-by trailer included in commit for DCO
 Code formatted with Spring JavaFormat
 Checkstyle checks pass
 @author tag added
 Unit/slice regression tests added
","The Fix
Following @wilkinsona's suggestion in #45377, we aligned the reactive configuration with how the servlet side already handles this in IgnoredCloudFoundryPathsWebSecurityConfiguration:

Removed WebFilterChainPostProcessor.
Added a dedicated @Order(-1) SecurityWebFilterChain bean matching /cloudfoundryapplication/** with permitAll(), csrf.disable(), and CORS configuration.
This allows Spring Security's native ServerHttpSecurityConfiguration to create and keep the single WebFilterChainProxy.","['GOAL', 'GOAL', 'GOAL']",GOAL
42645850_6_2_9,42645850,https://github.com/spring-projects/spring-boot/commit/ad8f14e7855aaf71063f6ae200064c6c6185be00,spring-projects,spring-boot,ad8f14e7855aaf71063f6ae200064c6c6185be00,6,2,9,PULL_REQUEST,https://github.com/spring-projects/spring-boot/pull/51549#body,pr_info_body,51549.0,,"Fixes #45377

Hi team,

This PR addresses an issue where custom ServerWebExchangeFirewall configurations are lost when running reactive applications on Cloud Foundry.

What was happening?
When VCAP_APPLICATION is present, CloudFoundryReactiveActuatorAutoConfiguration used a BeanPostProcessor (WebFilterChainPostProcessor) to wrap WebFilterChainProxy.

The trouble with that approach is that instantiating a new WebFilterChainProxy creates a fresh instance with its private firewall field defaulting to new StrictServerWebExchangeFirewall(). As a result:

Any custom ServerWebExchangeFirewall bean declared by the user was discarded.
Direct customizations (e.g. calling setFirewall(...) on the proxy) were also lost.
Incoming requests were evaluated by the new proxy's strict firewall at the perimeter, rejecting valid requests that rely on customized firewall rules (like matrix parameters or specific URI encodings).
The Fix
Following @wilkinsona's suggestion in #45377, we aligned the reactive configuration with how the servlet side already handles this in IgnoredCloudFoundryPathsWebSecurityConfiguration:

Removed WebFilterChainPostProcessor.
Added a dedicated @Order(-1) SecurityWebFilterChain bean matching /cloudfoundryapplication/** with permitAll(), csrf.disable(), and CORS configuration.
This allows Spring Security's native ServerHttpSecurityConfiguration to create and keep the single WebFilterChainProxy. Cloud Foundry routes are given higher precedence to bypass authentication, while the rest of the application's security configuration and the user's custom firewall remain completely untouched.

How this was verified
Added regression tests in CloudFoundryReactiveActuatorAutoConfigurationTests:

customFirewallBeanIsPreserved: Asserts that a custom ServerWebExchangeFirewall @Bean stays on WebFilterChainProxy.
directlyConfiguredFirewallIsPreserved: Asserts that firewalls set directly via proxy.setFirewall(...) in a post-processor survive.
customFirewallIsInvokedOnRequests: Verifies runtime execution of firewall.getFirewalledExchange(...).
userSecurityWebFilterChainIsPreserved: Confirms that user-defined SecurityWebFilterChain beans coexist alongside the Cloud Foundry chain with correct ordering.
Ran:

bash
./gradlew :module:spring-boot-cloudfoundry:test
./gradlew :module:spring-boot-cloudfoundry:check
All reactive tests, servlet tests, checkstyle, and Spring JavaFormat checks pass cleanly.

Contributor Checklist
 Signed-off-by trailer included in commit for DCO
 Code formatted with Spring JavaFormat
 Checkstyle checks pass
 @author tag added
 Unit/slice regression tests added
","Cloud Foundry routes are given higher precedence to bypass authentication, while the rest of the application's security configuration and the user's custom firewall remain completely untouched.","['NEED', 'GOAL', 'GOAL']",GOAL
42645850_6_2_10,42645850,https://github.com/spring-projects/spring-boot/commit/ad8f14e7855aaf71063f6ae200064c6c6185be00,spring-projects,spring-boot,ad8f14e7855aaf71063f6ae200064c6c6185be00,6,2,10,PULL_REQUEST,https://github.com/spring-projects/spring-boot/pull/51549#body,pr_info_body,51549.0,,"Fixes #45377

Hi team,

This PR addresses an issue where custom ServerWebExchangeFirewall configurations are lost when running reactive applications on Cloud Foundry.

What was happening?
When VCAP_APPLICATION is present, CloudFoundryReactiveActuatorAutoConfiguration used a BeanPostProcessor (WebFilterChainPostProcessor) to wrap WebFilterChainProxy.

The trouble with that approach is that instantiating a new WebFilterChainProxy creates a fresh instance with its private firewall field defaulting to new StrictServerWebExchangeFirewall(). As a result:

Any custom ServerWebExchangeFirewall bean declared by the user was discarded.
Direct customizations (e.g. calling setFirewall(...) on the proxy) were also lost.
Incoming requests were evaluated by the new proxy's strict firewall at the perimeter, rejecting valid requests that rely on customized firewall rules (like matrix parameters or specific URI encodings).
The Fix
Following @wilkinsona's suggestion in #45377, we aligned the reactive configuration with how the servlet side already handles this in IgnoredCloudFoundryPathsWebSecurityConfiguration:

Removed WebFilterChainPostProcessor.
Added a dedicated @Order(-1) SecurityWebFilterChain bean matching /cloudfoundryapplication/** with permitAll(), csrf.disable(), and CORS configuration.
This allows Spring Security's native ServerHttpSecurityConfiguration to create and keep the single WebFilterChainProxy. Cloud Foundry routes are given higher precedence to bypass authentication, while the rest of the application's security configuration and the user's custom firewall remain completely untouched.

How this was verified
Added regression tests in CloudFoundryReactiveActuatorAutoConfigurationTests:

customFirewallBeanIsPreserved: Asserts that a custom ServerWebExchangeFirewall @Bean stays on WebFilterChainProxy.
directlyConfiguredFirewallIsPreserved: Asserts that firewalls set directly via proxy.setFirewall(...) in a post-processor survive.
customFirewallIsInvokedOnRequests: Verifies runtime execution of firewall.getFirewalledExchange(...).
userSecurityWebFilterChainIsPreserved: Confirms that user-defined SecurityWebFilterChain beans coexist alongside the Cloud Foundry chain with correct ordering.
Ran:

bash
./gradlew :module:spring-boot-cloudfoundry:test
./gradlew :module:spring-boot-cloudfoundry:check
All reactive tests, servlet tests, checkstyle, and Spring JavaFormat checks pass cleanly.

Contributor Checklist
 Signed-off-by trailer included in commit for DCO
 Code formatted with Spring JavaFormat
 Checkstyle checks pass
 @author tag added
 Unit/slice regression tests added
","How this was verified
Added regression tests in CloudFoundryReactiveActuatorAutoConfigurationTests:

customFirewallBeanIsPreserved: Asserts that a custom ServerWebExchangeFirewall @Bean stays on WebFilterChainProxy.
directlyConfiguredFirewallIsPreserved: Asserts that firewalls set directly via proxy.setFirewall(...) in a post-processor survive.
customFirewallIsInvokedOnRequests: Verifies runtime execution of firewall.getFirewalledExchange(...).","['', 'GOAL', 'GOAL']",GOAL
42645850_6_2_11,42645850,https://github.com/spring-projects/spring-boot/commit/ad8f14e7855aaf71063f6ae200064c6c6185be00,spring-projects,spring-boot,ad8f14e7855aaf71063f6ae200064c6c6185be00,6,2,11,PULL_REQUEST,https://github.com/spring-projects/spring-boot/pull/51549#body,pr_info_body,51549.0,,"Fixes #45377

Hi team,

This PR addresses an issue where custom ServerWebExchangeFirewall configurations are lost when running reactive applications on Cloud Foundry.

What was happening?
When VCAP_APPLICATION is present, CloudFoundryReactiveActuatorAutoConfiguration used a BeanPostProcessor (WebFilterChainPostProcessor) to wrap WebFilterChainProxy.

The trouble with that approach is that instantiating a new WebFilterChainProxy creates a fresh instance with its private firewall field defaulting to new StrictServerWebExchangeFirewall(). As a result:

Any custom ServerWebExchangeFirewall bean declared by the user was discarded.
Direct customizations (e.g. calling setFirewall(...) on the proxy) were also lost.
Incoming requests were evaluated by the new proxy's strict firewall at the perimeter, rejecting valid requests that rely on customized firewall rules (like matrix parameters or specific URI encodings).
The Fix
Following @wilkinsona's suggestion in #45377, we aligned the reactive configuration with how the servlet side already handles this in IgnoredCloudFoundryPathsWebSecurityConfiguration:

Removed WebFilterChainPostProcessor.
Added a dedicated @Order(-1) SecurityWebFilterChain bean matching /cloudfoundryapplication/** with permitAll(), csrf.disable(), and CORS configuration.
This allows Spring Security's native ServerHttpSecurityConfiguration to create and keep the single WebFilterChainProxy. Cloud Foundry routes are given higher precedence to bypass authentication, while the rest of the application's security configuration and the user's custom firewall remain completely untouched.

How this was verified
Added regression tests in CloudFoundryReactiveActuatorAutoConfigurationTests:

customFirewallBeanIsPreserved: Asserts that a custom ServerWebExchangeFirewall @Bean stays on WebFilterChainProxy.
directlyConfiguredFirewallIsPreserved: Asserts that firewalls set directly via proxy.setFirewall(...) in a post-processor survive.
customFirewallIsInvokedOnRequests: Verifies runtime execution of firewall.getFirewalledExchange(...).
userSecurityWebFilterChainIsPreserved: Confirms that user-defined SecurityWebFilterChain beans coexist alongside the Cloud Foundry chain with correct ordering.
Ran:

bash
./gradlew :module:spring-boot-cloudfoundry:test
./gradlew :module:spring-boot-cloudfoundry:check
All reactive tests, servlet tests, checkstyle, and Spring JavaFormat checks pass cleanly.

Contributor Checklist
 Signed-off-by trailer included in commit for DCO
 Code formatted with Spring JavaFormat
 Checkstyle checks pass
 @author tag added
 Unit/slice regression tests added
",userSecurityWebFilterChainIsPreserved: Confirms that user-defined SecurityWebFilterChain beans coexist alongside the Cloud Foundry chain with correct ordering.,"['', 'GOAL', 'GOAL']",GOAL
42645850_6_2_12,42645850,https://github.com/spring-projects/spring-boot/commit/ad8f14e7855aaf71063f6ae200064c6c6185be00,spring-projects,spring-boot,ad8f14e7855aaf71063f6ae200064c6c6185be00,6,2,12,PULL_REQUEST,https://github.com/spring-projects/spring-boot/pull/51549#body,pr_info_body,51549.0,,"Fixes #45377

Hi team,

This PR addresses an issue where custom ServerWebExchangeFirewall configurations are lost when running reactive applications on Cloud Foundry.

What was happening?
When VCAP_APPLICATION is present, CloudFoundryReactiveActuatorAutoConfiguration used a BeanPostProcessor (WebFilterChainPostProcessor) to wrap WebFilterChainProxy.

The trouble with that approach is that instantiating a new WebFilterChainProxy creates a fresh instance with its private firewall field defaulting to new StrictServerWebExchangeFirewall(). As a result:

Any custom ServerWebExchangeFirewall bean declared by the user was discarded.
Direct customizations (e.g. calling setFirewall(...) on the proxy) were also lost.
Incoming requests were evaluated by the new proxy's strict firewall at the perimeter, rejecting valid requests that rely on customized firewall rules (like matrix parameters or specific URI encodings).
The Fix
Following @wilkinsona's suggestion in #45377, we aligned the reactive configuration with how the servlet side already handles this in IgnoredCloudFoundryPathsWebSecurityConfiguration:

Removed WebFilterChainPostProcessor.
Added a dedicated @Order(-1) SecurityWebFilterChain bean matching /cloudfoundryapplication/** with permitAll(), csrf.disable(), and CORS configuration.
This allows Spring Security's native ServerHttpSecurityConfiguration to create and keep the single WebFilterChainProxy. Cloud Foundry routes are given higher precedence to bypass authentication, while the rest of the application's security configuration and the user's custom firewall remain completely untouched.

How this was verified
Added regression tests in CloudFoundryReactiveActuatorAutoConfigurationTests:

customFirewallBeanIsPreserved: Asserts that a custom ServerWebExchangeFirewall @Bean stays on WebFilterChainProxy.
directlyConfiguredFirewallIsPreserved: Asserts that firewalls set directly via proxy.setFirewall(...) in a post-processor survive.
customFirewallIsInvokedOnRequests: Verifies runtime execution of firewall.getFirewalledExchange(...).
userSecurityWebFilterChainIsPreserved: Confirms that user-defined SecurityWebFilterChain beans coexist alongside the Cloud Foundry chain with correct ordering.
Ran:

bash
./gradlew :module:spring-boot-cloudfoundry:test
./gradlew :module:spring-boot-cloudfoundry:check
All reactive tests, servlet tests, checkstyle, and Spring JavaFormat checks pass cleanly.

Contributor Checklist
 Signed-off-by trailer included in commit for DCO
 Code formatted with Spring JavaFormat
 Checkstyle checks pass
 @author tag added
 Unit/slice regression tests added
","Ran:

bash
./gradlew :module:spring-boot-cloudfoundry:test
./gradlew :module:","['', '', '']",
42645850_6_2_13,42645850,https://github.com/spring-projects/spring-boot/commit/ad8f14e7855aaf71063f6ae200064c6c6185be00,spring-projects,spring-boot,ad8f14e7855aaf71063f6ae200064c6c6185be00,6,2,13,PULL_REQUEST,https://github.com/spring-projects/spring-boot/pull/51549#body,pr_info_body,51549.0,,"Fixes #45377

Hi team,

This PR addresses an issue where custom ServerWebExchangeFirewall configurations are lost when running reactive applications on Cloud Foundry.

What was happening?
When VCAP_APPLICATION is present, CloudFoundryReactiveActuatorAutoConfiguration used a BeanPostProcessor (WebFilterChainPostProcessor) to wrap WebFilterChainProxy.

The trouble with that approach is that instantiating a new WebFilterChainProxy creates a fresh instance with its private firewall field defaulting to new StrictServerWebExchangeFirewall(). As a result:

Any custom ServerWebExchangeFirewall bean declared by the user was discarded.
Direct customizations (e.g. calling setFirewall(...) on the proxy) were also lost.
Incoming requests were evaluated by the new proxy's strict firewall at the perimeter, rejecting valid requests that rely on customized firewall rules (like matrix parameters or specific URI encodings).
The Fix
Following @wilkinsona's suggestion in #45377, we aligned the reactive configuration with how the servlet side already handles this in IgnoredCloudFoundryPathsWebSecurityConfiguration:

Removed WebFilterChainPostProcessor.
Added a dedicated @Order(-1) SecurityWebFilterChain bean matching /cloudfoundryapplication/** with permitAll(), csrf.disable(), and CORS configuration.
This allows Spring Security's native ServerHttpSecurityConfiguration to create and keep the single WebFilterChainProxy. Cloud Foundry routes are given higher precedence to bypass authentication, while the rest of the application's security configuration and the user's custom firewall remain completely untouched.

How this was verified
Added regression tests in CloudFoundryReactiveActuatorAutoConfigurationTests:

customFirewallBeanIsPreserved: Asserts that a custom ServerWebExchangeFirewall @Bean stays on WebFilterChainProxy.
directlyConfiguredFirewallIsPreserved: Asserts that firewalls set directly via proxy.setFirewall(...) in a post-processor survive.
customFirewallIsInvokedOnRequests: Verifies runtime execution of firewall.getFirewalledExchange(...).
userSecurityWebFilterChainIsPreserved: Confirms that user-defined SecurityWebFilterChain beans coexist alongside the Cloud Foundry chain with correct ordering.
Ran:

bash
./gradlew :module:spring-boot-cloudfoundry:test
./gradlew :module:spring-boot-cloudfoundry:check
All reactive tests, servlet tests, checkstyle, and Spring JavaFormat checks pass cleanly.

Contributor Checklist
 Signed-off-by trailer included in commit for DCO
 Code formatted with Spring JavaFormat
 Checkstyle checks pass
 @author tag added
 Unit/slice regression tests added
",spring,"['', '', '']",
42645850_6_2_14,42645850,https://github.com/spring-projects/spring-boot/commit/ad8f14e7855aaf71063f6ae200064c6c6185be00,spring-projects,spring-boot,ad8f14e7855aaf71063f6ae200064c6c6185be00,6,2,14,PULL_REQUEST,https://github.com/spring-projects/spring-boot/pull/51549#body,pr_info_body,51549.0,,"Fixes #45377

Hi team,

This PR addresses an issue where custom ServerWebExchangeFirewall configurations are lost when running reactive applications on Cloud Foundry.

What was happening?
When VCAP_APPLICATION is present, CloudFoundryReactiveActuatorAutoConfiguration used a BeanPostProcessor (WebFilterChainPostProcessor) to wrap WebFilterChainProxy.

The trouble with that approach is that instantiating a new WebFilterChainProxy creates a fresh instance with its private firewall field defaulting to new StrictServerWebExchangeFirewall(). As a result:

Any custom ServerWebExchangeFirewall bean declared by the user was discarded.
Direct customizations (e.g. calling setFirewall(...) on the proxy) were also lost.
Incoming requests were evaluated by the new proxy's strict firewall at the perimeter, rejecting valid requests that rely on customized firewall rules (like matrix parameters or specific URI encodings).
The Fix
Following @wilkinsona's suggestion in #45377, we aligned the reactive configuration with how the servlet side already handles this in IgnoredCloudFoundryPathsWebSecurityConfiguration:

Removed WebFilterChainPostProcessor.
Added a dedicated @Order(-1) SecurityWebFilterChain bean matching /cloudfoundryapplication/** with permitAll(), csrf.disable(), and CORS configuration.
This allows Spring Security's native ServerHttpSecurityConfiguration to create and keep the single WebFilterChainProxy. Cloud Foundry routes are given higher precedence to bypass authentication, while the rest of the application's security configuration and the user's custom firewall remain completely untouched.

How this was verified
Added regression tests in CloudFoundryReactiveActuatorAutoConfigurationTests:

customFirewallBeanIsPreserved: Asserts that a custom ServerWebExchangeFirewall @Bean stays on WebFilterChainProxy.
directlyConfiguredFirewallIsPreserved: Asserts that firewalls set directly via proxy.setFirewall(...) in a post-processor survive.
customFirewallIsInvokedOnRequests: Verifies runtime execution of firewall.getFirewalledExchange(...).
userSecurityWebFilterChainIsPreserved: Confirms that user-defined SecurityWebFilterChain beans coexist alongside the Cloud Foundry chain with correct ordering.
Ran:

bash
./gradlew :module:spring-boot-cloudfoundry:test
./gradlew :module:spring-boot-cloudfoundry:check
All reactive tests, servlet tests, checkstyle, and Spring JavaFormat checks pass cleanly.

Contributor Checklist
 Signed-off-by trailer included in commit for DCO
 Code formatted with Spring JavaFormat
 Checkstyle checks pass
 @author tag added
 Unit/slice regression tests added
",-,"['', '', '']",
42645850_6_2_15,42645850,https://github.com/spring-projects/spring-boot/commit/ad8f14e7855aaf71063f6ae200064c6c6185be00,spring-projects,spring-boot,ad8f14e7855aaf71063f6ae200064c6c6185be00,6,2,15,PULL_REQUEST,https://github.com/spring-projects/spring-boot/pull/51549#body,pr_info_body,51549.0,,"Fixes #45377

Hi team,

This PR addresses an issue where custom ServerWebExchangeFirewall configurations are lost when running reactive applications on Cloud Foundry.

What was happening?
When VCAP_APPLICATION is present, CloudFoundryReactiveActuatorAutoConfiguration used a BeanPostProcessor (WebFilterChainPostProcessor) to wrap WebFilterChainProxy.

The trouble with that approach is that instantiating a new WebFilterChainProxy creates a fresh instance with its private firewall field defaulting to new StrictServerWebExchangeFirewall(). As a result:

Any custom ServerWebExchangeFirewall bean declared by the user was discarded.
Direct customizations (e.g. calling setFirewall(...) on the proxy) were also lost.
Incoming requests were evaluated by the new proxy's strict firewall at the perimeter, rejecting valid requests that rely on customized firewall rules (like matrix parameters or specific URI encodings).
The Fix
Following @wilkinsona's suggestion in #45377, we aligned the reactive configuration with how the servlet side already handles this in IgnoredCloudFoundryPathsWebSecurityConfiguration:

Removed WebFilterChainPostProcessor.
Added a dedicated @Order(-1) SecurityWebFilterChain bean matching /cloudfoundryapplication/** with permitAll(), csrf.disable(), and CORS configuration.
This allows Spring Security's native ServerHttpSecurityConfiguration to create and keep the single WebFilterChainProxy. Cloud Foundry routes are given higher precedence to bypass authentication, while the rest of the application's security configuration and the user's custom firewall remain completely untouched.

How this was verified
Added regression tests in CloudFoundryReactiveActuatorAutoConfigurationTests:

customFirewallBeanIsPreserved: Asserts that a custom ServerWebExchangeFirewall @Bean stays on WebFilterChainProxy.
directlyConfiguredFirewallIsPreserved: Asserts that firewalls set directly via proxy.setFirewall(...) in a post-processor survive.
customFirewallIsInvokedOnRequests: Verifies runtime execution of firewall.getFirewalledExchange(...).
userSecurityWebFilterChainIsPreserved: Confirms that user-defined SecurityWebFilterChain beans coexist alongside the Cloud Foundry chain with correct ordering.
Ran:

bash
./gradlew :module:spring-boot-cloudfoundry:test
./gradlew :module:spring-boot-cloudfoundry:check
All reactive tests, servlet tests, checkstyle, and Spring JavaFormat checks pass cleanly.

Contributor Checklist
 Signed-off-by trailer included in commit for DCO
 Code formatted with Spring JavaFormat
 Checkstyle checks pass
 @author tag added
 Unit/slice regression tests added
",boot,"['', '', '']",
42645850_6_2_16,42645850,https://github.com/spring-projects/spring-boot/commit/ad8f14e7855aaf71063f6ae200064c6c6185be00,spring-projects,spring-boot,ad8f14e7855aaf71063f6ae200064c6c6185be00,6,2,16,PULL_REQUEST,https://github.com/spring-projects/spring-boot/pull/51549#body,pr_info_body,51549.0,,"Fixes #45377

Hi team,

This PR addresses an issue where custom ServerWebExchangeFirewall configurations are lost when running reactive applications on Cloud Foundry.

What was happening?
When VCAP_APPLICATION is present, CloudFoundryReactiveActuatorAutoConfiguration used a BeanPostProcessor (WebFilterChainPostProcessor) to wrap WebFilterChainProxy.

The trouble with that approach is that instantiating a new WebFilterChainProxy creates a fresh instance with its private firewall field defaulting to new StrictServerWebExchangeFirewall(). As a result:

Any custom ServerWebExchangeFirewall bean declared by the user was discarded.
Direct customizations (e.g. calling setFirewall(...) on the proxy) were also lost.
Incoming requests were evaluated by the new proxy's strict firewall at the perimeter, rejecting valid requests that rely on customized firewall rules (like matrix parameters or specific URI encodings).
The Fix
Following @wilkinsona's suggestion in #45377, we aligned the reactive configuration with how the servlet side already handles this in IgnoredCloudFoundryPathsWebSecurityConfiguration:

Removed WebFilterChainPostProcessor.
Added a dedicated @Order(-1) SecurityWebFilterChain bean matching /cloudfoundryapplication/** with permitAll(), csrf.disable(), and CORS configuration.
This allows Spring Security's native ServerHttpSecurityConfiguration to create and keep the single WebFilterChainProxy. Cloud Foundry routes are given higher precedence to bypass authentication, while the rest of the application's security configuration and the user's custom firewall remain completely untouched.

How this was verified
Added regression tests in CloudFoundryReactiveActuatorAutoConfigurationTests:

customFirewallBeanIsPreserved: Asserts that a custom ServerWebExchangeFirewall @Bean stays on WebFilterChainProxy.
directlyConfiguredFirewallIsPreserved: Asserts that firewalls set directly via proxy.setFirewall(...) in a post-processor survive.
customFirewallIsInvokedOnRequests: Verifies runtime execution of firewall.getFirewalledExchange(...).
userSecurityWebFilterChainIsPreserved: Confirms that user-defined SecurityWebFilterChain beans coexist alongside the Cloud Foundry chain with correct ordering.
Ran:

bash
./gradlew :module:spring-boot-cloudfoundry:test
./gradlew :module:spring-boot-cloudfoundry:check
All reactive tests, servlet tests, checkstyle, and Spring JavaFormat checks pass cleanly.

Contributor Checklist
 Signed-off-by trailer included in commit for DCO
 Code formatted with Spring JavaFormat
 Checkstyle checks pass
 @author tag added
 Unit/slice regression tests added
",-cloudfoundry:,"['', '', '']",
42645850_6_2_17,42645850,https://github.com/spring-projects/spring-boot/commit/ad8f14e7855aaf71063f6ae200064c6c6185be00,spring-projects,spring-boot,ad8f14e7855aaf71063f6ae200064c6c6185be00,6,2,17,PULL_REQUEST,https://github.com/spring-projects/spring-boot/pull/51549#body,pr_info_body,51549.0,,"Fixes #45377

Hi team,

This PR addresses an issue where custom ServerWebExchangeFirewall configurations are lost when running reactive applications on Cloud Foundry.

What was happening?
When VCAP_APPLICATION is present, CloudFoundryReactiveActuatorAutoConfiguration used a BeanPostProcessor (WebFilterChainPostProcessor) to wrap WebFilterChainProxy.

The trouble with that approach is that instantiating a new WebFilterChainProxy creates a fresh instance with its private firewall field defaulting to new StrictServerWebExchangeFirewall(). As a result:

Any custom ServerWebExchangeFirewall bean declared by the user was discarded.
Direct customizations (e.g. calling setFirewall(...) on the proxy) were also lost.
Incoming requests were evaluated by the new proxy's strict firewall at the perimeter, rejecting valid requests that rely on customized firewall rules (like matrix parameters or specific URI encodings).
The Fix
Following @wilkinsona's suggestion in #45377, we aligned the reactive configuration with how the servlet side already handles this in IgnoredCloudFoundryPathsWebSecurityConfiguration:

Removed WebFilterChainPostProcessor.
Added a dedicated @Order(-1) SecurityWebFilterChain bean matching /cloudfoundryapplication/** with permitAll(), csrf.disable(), and CORS configuration.
This allows Spring Security's native ServerHttpSecurityConfiguration to create and keep the single WebFilterChainProxy. Cloud Foundry routes are given higher precedence to bypass authentication, while the rest of the application's security configuration and the user's custom firewall remain completely untouched.

How this was verified
Added regression tests in CloudFoundryReactiveActuatorAutoConfigurationTests:

customFirewallBeanIsPreserved: Asserts that a custom ServerWebExchangeFirewall @Bean stays on WebFilterChainProxy.
directlyConfiguredFirewallIsPreserved: Asserts that firewalls set directly via proxy.setFirewall(...) in a post-processor survive.
customFirewallIsInvokedOnRequests: Verifies runtime execution of firewall.getFirewalledExchange(...).
userSecurityWebFilterChainIsPreserved: Confirms that user-defined SecurityWebFilterChain beans coexist alongside the Cloud Foundry chain with correct ordering.
Ran:

bash
./gradlew :module:spring-boot-cloudfoundry:test
./gradlew :module:spring-boot-cloudfoundry:check
All reactive tests, servlet tests, checkstyle, and Spring JavaFormat checks pass cleanly.

Contributor Checklist
 Signed-off-by trailer included in commit for DCO
 Code formatted with Spring JavaFormat
 Checkstyle checks pass
 @author tag added
 Unit/slice regression tests added
",check,"['', '', '']",
42645850_6_2_18,42645850,https://github.com/spring-projects/spring-boot/commit/ad8f14e7855aaf71063f6ae200064c6c6185be00,spring-projects,spring-boot,ad8f14e7855aaf71063f6ae200064c6c6185be00,6,2,18,PULL_REQUEST,https://github.com/spring-projects/spring-boot/pull/51549#body,pr_info_body,51549.0,,"Fixes #45377

Hi team,

This PR addresses an issue where custom ServerWebExchangeFirewall configurations are lost when running reactive applications on Cloud Foundry.

What was happening?
When VCAP_APPLICATION is present, CloudFoundryReactiveActuatorAutoConfiguration used a BeanPostProcessor (WebFilterChainPostProcessor) to wrap WebFilterChainProxy.

The trouble with that approach is that instantiating a new WebFilterChainProxy creates a fresh instance with its private firewall field defaulting to new StrictServerWebExchangeFirewall(). As a result:

Any custom ServerWebExchangeFirewall bean declared by the user was discarded.
Direct customizations (e.g. calling setFirewall(...) on the proxy) were also lost.
Incoming requests were evaluated by the new proxy's strict firewall at the perimeter, rejecting valid requests that rely on customized firewall rules (like matrix parameters or specific URI encodings).
The Fix
Following @wilkinsona's suggestion in #45377, we aligned the reactive configuration with how the servlet side already handles this in IgnoredCloudFoundryPathsWebSecurityConfiguration:

Removed WebFilterChainPostProcessor.
Added a dedicated @Order(-1) SecurityWebFilterChain bean matching /cloudfoundryapplication/** with permitAll(), csrf.disable(), and CORS configuration.
This allows Spring Security's native ServerHttpSecurityConfiguration to create and keep the single WebFilterChainProxy. Cloud Foundry routes are given higher precedence to bypass authentication, while the rest of the application's security configuration and the user's custom firewall remain completely untouched.

How this was verified
Added regression tests in CloudFoundryReactiveActuatorAutoConfigurationTests:

customFirewallBeanIsPreserved: Asserts that a custom ServerWebExchangeFirewall @Bean stays on WebFilterChainProxy.
directlyConfiguredFirewallIsPreserved: Asserts that firewalls set directly via proxy.setFirewall(...) in a post-processor survive.
customFirewallIsInvokedOnRequests: Verifies runtime execution of firewall.getFirewalledExchange(...).
userSecurityWebFilterChainIsPreserved: Confirms that user-defined SecurityWebFilterChain beans coexist alongside the Cloud Foundry chain with correct ordering.
Ran:

bash
./gradlew :module:spring-boot-cloudfoundry:test
./gradlew :module:spring-boot-cloudfoundry:check
All reactive tests, servlet tests, checkstyle, and Spring JavaFormat checks pass cleanly.

Contributor Checklist
 Signed-off-by trailer included in commit for DCO
 Code formatted with Spring JavaFormat
 Checkstyle checks pass
 @author tag added
 Unit/slice regression tests added
","All reactive tests, servlet tests, checkstyle, and Spring JavaFormat checks pass cleanly.","['', '', '']",
